,ds,yhat,yhat_lower,yhat_upper
455,2022-10-21,3044.7947248101405,2939.9939846280877,3148.73432208813
456,2022-10-24,3030.6719005346713,2925.204112989434,3137.9172037744825
457,2022-10-25,3025.582318097512,2925.7970896991583,3137.980049273634
458,2022-10-27,3022.4620472149622,2913.607543560102,3121.3311130805437
459,2022-10-28,3017.1949805826703,2895.671844942701,3121.188721627652
460,2022-10-31,3006.8708233389643,2892.9771933124152,3115.2583756967406
461,2022-11-01,3003.6962370598217,2901.709894479735,3113.539302741002
462,2022-11-02,3006.1239790881777,2902.978921497477,3116.330044099787
463,2022-11-03,3005.5121410291576,2889.025927352675,3101.8014929927854
464,2022-11-04,3003.2904651720373,2899.749232029911,3114.994355670712
465,2022-11-07,3004.389069398407,2889.0525779221516,3111.1720794762527
466,2022-11-09,3012.9566070795854,2905.053556547022,3114.475079786189
467,2022-11-10,3017.397208396878,2910.12102277435,3125.722505060332
468,2022-11-11,3020.41755569567,2908.672790181262,3129.2687556039477
469,2022-11-14,3037.6751285374326,2928.7924705907053,3148.558245157214
470,2022-11-15,3044.27205511657,2936.7092866361177,3151.9176930697176
471,2022-11-16,3056.559261359834,2946.8578850450504,3167.211516969656
472,2022-11-17,3065.7562171552063,2960.2867457479865,3175.683196102496
473,2022-11-18,3073.1452906214636,2968.0285368071613,3178.2474247391515
474,2022-11-21,3100.3457270516856,2987.5308786513106,3195.583290073595
475,2022-11-22,3108.9575980655236,3005.1520052239157,3224.420375896604
476,2022-11-23,3122.5118637929036,3012.7640871043086,3224.031317954261
477,2022-11-24,3132.1874307185535,3014.8264464323224,3241.542524140567
478,2022-11-25,3139.240473711239,3028.8400187623142,3247.99934176967
479,2022-11-28,3160.5201096404503,3057.8419161920874,3267.8079748248224
480,2022-11-29,3165.5954336104387,3057.58985670998,3270.5784788764886
481,2022-11-30,3174.5001961045396,3071.1858905433137,3280.2775511510195
482,2022-12-01,3178.895028828693,3073.0214943104793,3292.9355098267306
483,2022-12-02,3180.121985718598,3076.019511400654,3283.9164627708574
484,2022-12-05,3181.694544274467,3075.2620367468867,3281.974520954457
485,2022-12-06,3179.8528900358947,3073.380114035893,3284.1483301626276
486,2022-12-07,3182.2898645483597,3078.699270543594,3282.8180261954735
487,2022-12-08,3180.3869590865293,3074.4592873331044,3288.651808052161
488,2022-12-09,3175.6160049887853,3067.8466461792614,3281.1040517058636
489,2022-12-12,3162.2103599124803,3059.4291033213417,3266.847919004716
490,2022-12-13,3156.7409089845896,3050.2537921614894,3259.560827676862
491,2022-12-14,3156.3810599169396,3048.466851336603,3266.5712522200565
492,2022-12-15,3152.578209293904,3040.9734984598763,3252.1726935490983
493,2022-12-16,3146.8523257211655,3039.7921984447257,3260.605303057422
494,2022-12-19,3136.4459928676165,3027.941330888871,3244.985491744408
495,2022-12-20,3133.8969889875084,3024.9096506179544,3238.9629933397455
496,2022-12-21,3137.352201432635,3028.046073646684,3238.0588527331397
497,2022-12-22,3138.1919870083875,3024.146097865055,3245.7488354820384
498,2022-12-23,3137.8527382542197,3024.498257401219,3249.243914140047
499,2022-12-26,3147.0274632765418,3042.2633310616484,3247.2815129344126
500,2022-12-27,3151.7456549501762,3044.4141661235735,3252.4122904548817
501,2022-12-28,3162.6210061732772,3056.4999211009076,3266.5163706325347
502,2022-12-29,3170.8993096932836,3065.1348032113665,3273.315522797415
503,2022-12-30,3177.883604932859,3077.778635238358,3284.142120533577
504,2023-01-02,3207.082670058914,3101.674885549844,3313.534577096987
505,2023-01-03,3217.4518729633087,3113.9955452716376,3315.7469348206346
506,2023-01-04,3233.3086852687316,3130.2191112232713,3339.9810280931833
507,2023-01-05,3245.8260953791923,3130.8946641139937,3338.329261724518
508,2023-01-06,3256.250784605917,3152.643199037079,3357.4864182271
509,2023-01-09,3290.6763319664205,3183.32096298409,3390.219518766452
510,2023-01-10,3301.0765397919313,3191.673448962872,3410.1642595091607
511,2023-01-11,3316.1447091038317,3202.836893126482,3412.962176806559
512,2023-01-12,3327.0987722025093,3215.7961607595626,3433.5718226898207
513,2023-01-13,3335.24390628731,3228.8606401330044,3442.75898481028
514,2023-01-16,3359.280969237146,3250.1432331350484,3460.2944584718875
515,2023-01-17,3365.322835026613,3255.7957601249627,3479.089911975391
516,2023-01-18,3375.739720250635,3263.777601813757,3475.9310431703702
517,2023-01-19,3381.843854201734,3272.8940386812383,3486.4131639364628
518,2023-01-20,3385.032283534137,3277.907420839093,3494.6441479170026
519,2023-01-23,3394.3950595884876,3292.485476362955,3508.551888110632
520,2023-01-24,3395.848988188585,3287.115517253506,3498.72272751834
521,2023-01-25,3401.923184326974,3292.6685822066324,3506.9752614110416
522,2023-01-27,3403.407371841154,3298.2558592708283,3512.4903543131527
523,2023-01-30,3403.4490021914607,3289.12752796363,3500.387567582216
524,2023-01-31,3402.4018564942767,3296.6636554404413,3502.6680879090018
525,2023-02-01,3406.2332386088233,3300.437145744475,3516.4795472171327
526,2023-02-02,3406.253855634458,3302.627059739674,3504.1879649976277
527,2023-02-03,3403.840148328382,3297.7366525829566,3505.565553243342
528,2023-02-06,3398.832620069981,3279.9158058191592,3510.9656467268273
529,2023-02-07,3396.0931315916446,3287.2117727794516,3495.870424081444
530,2023-02-08,3398.1425141586537,3293.8668164297605,3504.6838492602774
531,2023-02-09,3396.2471383919487,3286.811348874688,3505.1572523733107
532,2023-02-10,3391.7459432259298,3286.2838061181023,3499.9967056260452
533,2023-02-13,3379.202679913195,3262.8027332090796,3479.7583501842655
534,2023-02-14,3373.4958166602028,3265.2974143317865,3474.8030837275833
535,2023-02-15,3372.36174332025,3262.6588761878043,3481.9803799155825
536,2023-02-16,3367.0903917928617,3264.298502969685,3473.4228168250324
537,2023-02-17,3359.0548723774777,3258.169319133145,3467.4284826505
538,2023-02-20,3335.441879695825,3233.7254475725913,3445.059253039967
539,2023-02-21,3326.089413959387,3220.261325754002,3440.51183267825
540,2023-02-22,3321.445932930603,3213.531681372303,3419.2104564833107
541,2023-02-23,3312.87457422718,3210.581441760254,3426.788540374634
542,2023-02-24,3301.8221733614987,3200.8722001959554,3403.1325757498144
543,2023-02-27,3271.561087551098,3169.118642379076,3375.5771220842043
544,2023-02-28,3261.003581786859,3153.250273006061,3367.315626419668
545,2023-03-01,3255.747267021111,3150.4223698898363,3359.3445044679997
546,2023-03-02,3247.1930926597174,3142.31150273633,3351.697316007973
547,2023-03-03,3236.814511987277,3135.9000613883622,3343.518155576002
548,2023-03-06,3212.596658062822,3104.9952709838926,3319.613642607458
549,2023-03-08,3204.0210791025843,3089.9442779504893,3307.8051176274507
550,2023-03-09,3199.9401992319567,3090.9453818257794,3297.595242211713
551,2023-03-10,3194.528927261326,3082.338902268752,3302.5212357159253
552,2023-03-13,3187.4457038957607,3079.89720522008,3287.8153613734644
553,2023-03-14,3186.383053760203,3085.1411061472313,3302.470752979559
554,2023-03-15,3191.3045192297145,3093.9245166904,3299.3886527757204
555,2023-03-16,3193.46881295671,3091.419569836377,3298.248518381289
556,2023-03-17,3194.1967562303694,3078.9896360202993,3292.0942779552543
557,2023-03-20,3204.009424773554,3093.5839903546857,3310.7783310978116
558,2023-03-21,3207.80374118191,3109.107139826203,3309.913738954603
559,2023-03-22,3217.0798233739974,3110.5178938092477,3326.029026795829
560,2023-03-23,3223.041481803486,3124.2181170768467,3327.499318209591
561,2023-03-24,3226.96528415886,3123.9373446111226,3326.870885167234
562,2023-03-27,3242.484600989864,3135.6402884323343,3350.1880264722126
563,2023-03-28,3246.854967675332,3142.663079410819,3351.7844834244383
564,2023-03-29,3256.0562467872946,3147.114004687529,3361.486421022073
565,2023-03-31,3263.942931203948,3154.1440713552033,3364.625276483677
566,2023-04-03,3272.4606141746667,3153.589648985852,3368.5725023961545
567,2023-04-05,3279.3344066067575,3175.1707583059906,3387.89467463053
568,2023-04-06,3280.826459585022,3175.413401672527,3383.0550451303875
569,2023-04-10,3275.6620909397193,3161.3464064394393,3378.4499129560277
570,2023-04-11,3272.7742058756453,3167.4529196194344,3381.698104751316
571,2023-04-12,3274.5110961185774,3166.401395423038,3376.4934170903634
572,2023-04-13,3272.2151551676166,3164.169446547043,3379.2135491443364
573,2023-04-17,3254.328929225876,3150.402843904262,3361.3012881182062
574,2023-04-18,3249.00658621164,3136.5861077195946,3357.353353780488
575,2023-04-19,3248.6412069797634,3134.789805400296,3359.8606497319115
576,2023-04-20,3244.5818748605875,3131.2963597112907,3355.7788406228674
577,2023-04-21,3238.2499986199196,3129.2508215268435,3346.6412936873776
578,2023-04-24,3222.9919397718554,3117.3755506036714,3324.028302644281
579,2023-04-25,3217.5356169423603,3110.622881747638,3327.859789973521
580,2023-04-26,3217.323676757259,3111.43473207755,3332.133115972952
581,2023-04-27,3213.6865171927734,3112.60192252806,3317.787532923993
582,2023-04-28,3208.0254115676457,3099.755533553075,3311.705224762461
583,2023-05-02,3192.050795433158,3081.0410755696885,3298.5394992609477
584,2023-05-03,3193.4288021674297,3090.391844515197,3293.3862585422735
585,2023-05-04,3191.500598087601,3082.6469337498474,3294.7560207735946
586,2023-05-05,3187.646755901479,3082.6741522510215,3295.8859528226963
587,2023-05-08,3181.4924839781156,3082.327132583236,3288.6510485596873
588,2023-05-09,3179.4915801401403,3071.2043211893592,3289.5036809128155
589,2023-05-10,3182.8793136432228,3065.178416191862,3283.8732450547573
590,2023-05-11,3182.94780973481,3071.6137292218978,3291.708178683032
591,2023-05-12,3181.06119199851,3084.0313098820743,3301.8751548466294
592,2023-05-15,3180.476792158465,3070.411534184323,3285.7939007542927
593,2023-05-16,3180.173931646077,3068.248398182209,3292.693224707799
594,2023-05-17,3185.158649018774,3073.0469960064574,3297.3763712483333
595,2023-05-18,3186.7116551640524,3085.8413522911624,3296.172928970729
596,2023-05-19,3186.1870131423316,3080.8451746165765,3288.4750963640026
597,2023-05-22,3188.8773709587995,3079.0954239883486,3288.568027580171
598,2023-05-23,3189.3800439553074,3079.787565825919,3295.1710487317196
599,2023-05-24,3195.0249252304025,3085.707437263274,3300.2814686060124
600,2023-05-25,3197.0949291386005,3088.0283215888257,3302.6321828416812
601,2023-05-26,3196.9488614239217,3091.038484328766,3303.726040465958
602,2023-05-29,3200.0299173171575,3095.718838812124,3303.9415394393695
603,2023-05-30,3200.4550469900587,3095.6831138784028,3308.0571938008266
604,2023-05-31,3205.944149963146,3101.6923663312214,3311.9314738300927
605,2023-06-01,3207.798150756561,3103.985732176553,3317.8767727103673
606,2023-06-02,3207.395076294047,3103.8856067410998,3311.9632721965227
607,2023-06-05,3209.6593565736075,3108.7832740255117,3314.914738854041
608,2023-06-06,3209.862649028567,3103.1780592318873,3322.366941072483
609,2023-06-07,3215.1854252191793,3108.2736746239957,3325.369952305262
610,2023-06-08,3216.944062708764,3111.9114990010294,3331.219397443574
611,2023-06-09,3216.529458759549,3109.75182851613,3322.162370426384
612,2023-06-12,3219.3423801513195,3109.6709731403257,3321.8682080156473
613,2023-06-13,3219.931022115805,3110.584757312794,3327.5916417138887
614,2023-06-14,3225.734261511453,3126.029363042182,3336.353896531733
615,2023-06-15,3228.058544281044,3122.277247303757,3337.3684514094407
616,2023-06-16,3228.2807828999858,3122.3615618133094,3335.486435731646
617,2023-06-19,3233.2371040246167,3128.974453572915,3339.9499892482736
618,2023-06-20,3234.538197410197,3118.185575825902,3340.815729891501
619,2023-06-21,3241.007806008102,3136.4853634619926,3352.2962134431154
620,2023-06-22,3243.923758861368,3139.3584790835575,3348.7449270128536
